246358.192862	3381992.063124
246360.970860	3382069.162478
246361.942400	3382088.472717
246347.395228	3381916.298244
246342.037395	3382149.976071
246345.975531	3381887.708236
246343.370207	3382112.172176
246357.339934	3381970.845659
246361.885878	3382094.666823
246361.855246	3382094.999377
246346.006098	3381890.241232
246341.274032	3382130.941731
246341.701063	3382140.958920
246345.715850	3381886.466890
246342.060626	3382150.557071
246345.978725	3381888.254191
246346.690699	3381905.917995
246340.546905	3382115.501241
246340.821801	3382114.933228
246360.079237	3382100.792091
246353.383571	3381950.026134
246347.176370	3381913.519954
246361.210862	3382098.247383
246358.341597	3381997.997159
246360.254780	3382059.108784
246346.943417	3381910.140474
246348.914333	3381927.410741
246361.823938	3382095.303091
246345.983547	3381887.640349
246350.975420	3381938.283018
246346.614659	3381904.313873
246351.931239	3381942.990649
246359.543180	3382033.265615
246358.935269	3382013.893580
246341.349861	3382114.099580
246357.980712	3381980.555964
246347.878129	3381920.913750
246355.953545	3382105.119449
246345.717125	3381886.521241
246346.046975	3381892.394428
246361.974919	3382089.040181
246361.947796	3382093.619923
246361.971870	3382091.368649
246361.045839	3382070.311600
246347.495659	3382109.883553
246341.998762	3382149.147943
246359.670422	3382041.151213
246361.159479	3382071.880437
246340.619922	3382115.337496
246345.981981	3381887.983319
246361.583089	3382096.913534
246354.316231	3381954.565615
246345.716552	3381886.496838
246359.654688	3382040.480143
246342.608688	3382162.458112
246358.693463	3382007.268091
246354.035085	3381953.228218
246361.461557	3382076.159469
246354.412688	3381954.991743
246341.427206	3382134.606087
246347.191096	3381913.738243
246341.258162	3382130.674637
246361.991033	3382090.546935
246347.343244	3381915.720139
246361.784329	3382095.662491
246345.719517	3381886.623288
246353.894799	3382106.228706
246347.105136	3381912.530558
246351.256177	3381939.603777
246361.894231	3382094.613356
246356.177258	3381963.461560
246345.720219	3381886.653237
246351.758544	3381942.181202
246347.778037	3381919.922811
246341.920695	3382147.047779
246342.325146	3382156.511699
246340.722164	3382122.156037
246358.118189	3381987.648912
246359.479173	3382030.945378
246349.986463	3382108.763054
246345.283102	3382110.988650
246349.853907	3381932.654795
246356.641817	3382104.562830
246361.977227	3382091.597146
246356.606948	3381965.807627
246356.329553	3381964.220434
246345.719985	3381886.643254
246346.638955	3381904.940350
246355.192168	3381958.734638
246361.985727	3382090.320657
246347.356565	3381915.878530
246346.109873	3381895.896647
246341.402237	3382133.541247
246361.235056	3382073.055071
246348.788407	3382109.293893
246350.423858	3382108.569679
246341.713002	3382141.468047
246352.590925	3381946.131502
246339.976812	3382119.458901
246361.574320	3382096.949254
246357.278557	3381970.276652
246346.082540	3381894.730870
246347.298418	3381915.037542
246361.956839	3382088.678804
246361.900934	3382087.523685
246345.980322	3381887.502807
246356.761583	3381966.666330
246360.822921	3382099.320794
246341.461676	3382113.951572
246347.755270	3381919.771299
246351.169790	3381939.197390
246352.811468	3381947.342691
246345.982013	3381887.574906
246345.982704	3381888.423900
246346.371384	3381898.445314
246356.964794	3381967.957832
246357.834809	3381976.791555
246355.601411	3381960.618391
246341.975896	3382148.582472
246341.182804	3382128.280308
246354.711380	3382105.817794
246346.066338	3381894.039833
246353.942314	3382106.206505
246347.646330	3381918.812752
246353.938394	3381952.792108
246360.051810	3382055.369019
246361.774126	3382082.115189
246358.178090	3381991.433094
246348.682652	3381926.134334
246361.264221	3382073.479448
246346.004257	3381889.752955
246359.412648	3382028.108025
246360.529704	3382099.926970
246360.950534	3382099.027030
246345.718893	3381886.596667
246356.242672	3381963.792971
246351.270052	3382108.192476
246359.905132	3382051.161812
246341.016942	3382126.123382
246358.526854	3382003.030276
246360.408638	3382061.573411
246342.011329	3382149.274167
246339.967709	3382119.070678
246341.289980	3382131.212153
246341.798267	3382113.556354
246361.825411	3382084.302547
246360.831717	3382099.286183
246360.575711	3382099.840435
246340.004131	3382117.346277
246345.715616	3381886.456907
246358.200872	3381992.404760
246345.983593	3381888.052090
246357.971679	3382103.507288
246357.925599	3381978.615076
246346.326101	3381896.923707
246359.844369	3382049.389748
246359.196808	3382021.770480
246346.026513	3381891.111960
246360.165654	3382057.356253
246357.305407	3381970.602309
246361.538460	3382077.390673
246354.056552	3381953.324269
246341.343755	3382132.276317
246342.612074	3382162.192786
246361.946964	3382093.584429
246341.835868	3382113.521068
246354.629096	3381956.026568
246348.303987	3381923.915809
246345.979791	3381888.299668
246358.211971	3381993.287914
246349.748757	3382108.868511
246357.979157	3381980.079889
246341.225668	3382130.108282
246345.981611	3381888.377313
246358.681162	3382006.743436
246361.992904	3382092.675521
246341.695185	3382140.708239
246355.461034	3381959.958012
246359.620133	3382036.547760
246339.867507	3382118.484824
246359.209343	3382022.305118
246346.561433	3381903.273002
246360.245751	3382100.518502
246347.119913	3381912.751065
246349.045993	3381928.109059
246357.548237	3381972.764089
246352.789872	3381947.241094
246358.978939	3382015.346417
246361.982091	3382091.804568
246347.406052	3381916.350152
246359.333837	3382025.566172
246358.208512	3381993.140390
246341.277648	3382131.095911
246356.216286	3382104.852482
246345.715278	3381886.442487
246358.716823	3382007.854637
246353.665056	3381951.377950
246353.830853	3381952.302980
246354.920177	3382105.708576
246358.457333	3382000.474887
246347.457906	3381916.922712
246359.048543	3382017.495611
246341.252506	3382129.204261
246359.380395	3382027.142131
246349.984606	3381933.312071
246359.819747	3382101.197710
246351.907110	3382107.910073
246341.923530	3382147.168683
246350.062550	3382108.730195
246359.037153	3382017.009778
246359.782509	3382101.248525
246345.715252	3381886.441378
246341.240355	3382129.095784
246361.957378	3382093.209066
246358.327086	3381997.378221
246361.102087	3382071.071616
246361.972312	3382091.387506
246353.657898	3382106.368549
246359.942248	3382052.335128
246360.366491	3382061.005063
246340.791839	3382123.078882
246342.182090	3382153.278825
246341.015460	3382126.060157
246357.652801	3381973.945812
246361.967777	3382089.964826
246342.452441	3382159.072393
246346.914226	3381909.714988
246347.035202	3381911.596621
246341.774262	3382143.261185
246361.944002	3382089.360533
246346.340456	3381897.535989
246347.367389	3381915.930438
246359.300310	3382024.545926
246352.241834	3382107.025469
246346.094009	3381895.220030
246360.453386	3382062.252680
246351.812053	3382107.953365
246342.627133	3382162.835017
246358.859886	3382011.907665
246361.356504	3382074.547148
246342.304568	3382156.043838
246361.879137	3382094.789061
246350.921403	3381938.027917
246359.104442	3382019.060252
246349.603179	3381931.385493
246340.974196	3382125.529522
246361.277541	3382073.637839
246346.038288	3381892.023953
246358.171907	3381990.759580
246356.560296	3381965.456909
246359.838170	3382101.163983
246361.973196	3382091.425219
246361.605527	3382078.612119
246346.006260	3381889.838364
246361.768090	3382095.789391
246340.064114	3382117.036341
246346.007794	3381889.903808
246345.719855	3381886.637708
246350.110091	3382108.709104
246358.718201	3382007.913425
246345.715564	3381886.454689
246347.203272	3381913.847829
246359.774859	3382046.015314
246344.837353	3382111.235493
246347.008326	3381911.269856
246359.346773	3382101.922412
246359.401081	3382101.780192
246346.013568	3381890.150052
246340.978634	3382114.656535
246349.658216	3381931.274331
246346.078795	3381894.571144
246361.756358	3382081.767123
246339.973041	3382119.298066
246346.636666	3381904.842740
246341.895670	3382146.390244
246346.008283	3381890.334405
246361.573904	3382096.931506
246340.064634	3382117.058526
246359.651542	3382040.345929
246358.795553	3382102.587909
246339.968255	3382119.093971
246346.947084	3381910.296872
246341.097311	3382127.092588
246345.715252	3381886.441378
246346.020407	3381890.441773
246351.866475	3381942.686968
246341.510267	3382136.919219
246356.308112	3381964.125492
246360.731323	3382099.511610
246342.614592	3382162.709902
246346.007736	3381890.311112
246360.574834	3382063.744756
246340.107546	3382116.839995
246346.005257	3381888.976060
246361.387983	3382075.070244
246361.692648	3382096.259502
246347.175096	3381913.465603
246361.344458	3382074.443108
246348.550701	3382109.399350
246340.905613	3382124.653265
246361.328666	3382074.179341
246341.898453	3382146.508929
246356.358130	3382104.755931
246346.021728	3381890.907865
246345.716422	3381886.491292
246351.342564	3381940.010164
246356.036802	3381962.797853
246361.689577	3382080.557878
246350.364888	3381935.189845
246352.103934	3381943.800096
246346.044946	3381892.307910
246345.716240	3381886.483528
246358.224714	3381993.831426
246359.826633	3382048.633269
246358.364769	3381998.985463
246342.576588	3382161.498872
246352.355886	3382106.972853
246359.420762	3382028.454098
246345.715356	3381886.445815
246350.332363	3381935.031903
246359.715304	3382043.475228
246341.538569	3382137.716514
246351.963608	3381943.141935
246358.274631	3381995.140950
246344.770972	3382111.272563
246358.779249	3382009.697690
246356.987379	3381968.101579
246358.353768	3381998.516268
246359.910957	3382051.410274
246340.877123	3382114.834266
246342.043429	3382150.233407
246358.170184	3381991.095895
246341.325752	3382131.918268
246345.976364	3381887.743730
246341.506157	3382136.743964
246358.119458	3381988.112786
246342.228265	3382154.428623
246342.280765	3382155.438436
246361.671939	3382080.215358
246354.273376	3381954.376841
246361.530497	3382097.128962
246359.640546	3382039.467211
246358.141381	3381989.047848
246359.610223	3382038.173875
246359.365909	3382026.524302
246345.716422	3381886.491292
246340.848739	3382123.866628
246359.785444	3382046.466761
246346.993627	3381911.052676
246340.892552	3382124.505965
246361.893009	3382094.561223
246347.381933	3381916.140962
246341.328535	3382132.036953
246340.142910	3382116.709317
246347.361460	3381915.677539
246342.485273	3382159.653167
246350.770122	3381937.312302
246358.436496	3381999.995935
246359.628294	3382037.305574
246356.694972	3381966.283895
246354.563734	3381955.697375
246341.480464	3382113.933375
246361.950715	3382093.334632
246353.619985	3382106.390524
246358.812933	3382010.724591
246345.985908	3381888.150810
246346.431444	3381900.187429
246347.681065	3381919.064976
246361.985259	3382090.300691
246345.980135	3381887.904566
246352.517479	3382106.899145
246351.558478	3381941.023914
246358.185916	3382103.220371
246348.782776	3381926.716861
246346.048399	3381892.864958
246345.861925	3382110.680976
246357.768419	3381975.598949
246356.123934	3382105.011131
246340.014534	3382120.248206
246342.539542	3382160.738406
246361.844063	3382084.688326
246361.556436	3382077.747613
246345.985232	3381888.121970
246340.972765	3382125.468516
246345.986584	3381888.179649
246361.582647	3382096.894677
246345.715434	3381886.449142
246346.678532	3382110.271172
246339.913778	3382117.999859
246358.146212	3381989.663683
246348.056396	3382109.624026
246340.492181	3382115.625714
246339.874924	3382118.391426
246346.059790	3381893.350790
246353.163854	3382106.604316
246346.857249	3381908.923915
246349.571024	3381930.833558
246359.836983	3382049.074733
246351.650612	3381941.675436
246346.003717	3381889.320139
246361.775586	3382095.699320
246345.719751	3381886.633271
246359.195247	3382021.703928
246358.420580	3382102.985137
246360.702784	3382065.514134
246361.191245	3382072.415734
246348.869631	3381927.143214
246361.985570	3382092.362724
246346.065304	3381893.585942
246350.397413	3381935.347786
246361.636403	3382079.519226
246354.618376	3381955.979097
246357.056304	3381968.582733
246357.668177	3381974.191831
246339.972520	3382119.275882
246357.642055	3381973.897232
246355.536024	3381960.288089
246346.067040	3381894.069782
246357.767274	3381975.550144
246341.405150	3382133.665478
246341.141072	3382127.729707
246346.582062	3381903.743081
246361.989134	3382090.465963
246358.063047	3381984.067715
246361.986044	3382091.973167
246358.070355	3381984.379402
246346.656489	3381905.278433
246357.905127	3381978.151652
246352.017573	3381943.394818
246350.516585	3381935.923207
246361.945300	3382093.513439
246360.253427	3382059.051106
246340.804692	3382123.217307
246344.922626	3382111.184661
246359.367521	3382026.593073
246360.254963	3382100.501638
246358.324667	3381997.275065
246340.694247	3382121.784903
246346.006644	3381890.264525
246358.122735	3381988.252546
246341.564358	3382113.823755
246352.822267	3381947.393490
246361.282788	3382098.037051
246359.615008	3382038.377969
246340.676088	3382121.420199
246342.082478	3382151.079282
246341.645030	3382139.388732
246359.770334	3382045.822312
246344.467717	3382111.450586
246353.786646	3381952.056527
246361.956546	3382093.173572
246358.074542	3381984.557985
246345.715694	3381886.460235
246345.720453	3381886.663220
246345.982339	3381888.408371
246361.919613	3382087.910574
246361.992046	3382092.638917
246359.309483	3382101.971008
246345.715252	3381886.441378
246346.098716	3381895.420797
246359.692054	3382042.483597
246342.898123	3382112.525069
246346.045622	3381892.336750
246356.851896	3381967.240207
246342.121813	3382151.937359
246342.482256	3382159.524499
246345.979089	3381888.269720
246359.516809	3382032.140879
246356.982024	3382104.321792
246357.933974	3382103.538137
246358.777845	3382009.637792
246341.737169	3382142.088978
246357.957827	3381979.579861
246346.915475	3381909.768230
246358.189455	3381991.917818
246346.096350	3381895.319859
246346.112292	3381895.999803
246361.398562	3382097.648120
246345.715382	3381886.446924
246345.716188	3381886.481309
246345.981357	3381887.956698
246348.727276	3381926.398534
246361.865732	3382085.202773
246351.126597	3381938.994196
246346.525975	3381902.580198
246341.246766	3382130.598327
246346.944691	3381910.194825
246358.748636	3382102.635621
246345.715252	3381886.441378
246358.878148	3382012.276806
246349.930172	3381933.039223
246355.971414	3381962.467550
246342.143951	3382152.471772
246346.010395	3381890.014728
246361.260502	3382073.320831
246341.819397	3382144.366615
246361.974549	3382091.482898
246355.309121	3382105.497469
246345.716318	3381886.486856
246361.917782	3382086.603252
246346.760887	3381907.272546
246343.426829	3382112.128675
246339.920701	3382117.885385
246359.718003	3382044.000109
246349.035117	3381928.054933
246346.026117	3381891.504844
246355.584117	3382105.343416
246341.628718	3382139.102782
246354.478050	3381955.320936
246348.484589	3381925.062455
246361.870731	3382094.840310
246345.715252	3381886.441378
246358.365991	3381999.037596
246353.927648	3381952.743528
246345.718217	3381886.567828
246346.346880	3381897.809964
246359.432153	3382028.939931
246357.966357	3381979.943682
246359.207782	3382022.238566
246345.998989	3381888.708741
246347.431394	3381916.611475
246361.973359	3382088.973629
246346.025291	3381891.059827
246361.984271	3382090.258541
246346.364804	3381898.164685
246359.166921	3382020.905523
246361.050173	3382098.769435
246351.277774	3381939.705374
246360.332541	3382060.376592
246359.801354	3382047.555119
246361.133956	3382071.611350
246353.116312	3382106.625407
246362.008228	3382090.870599
246358.279338	3381995.341716
246356.417551	3381964.695592
246341.436049	3382134.983217
246359.797459	3382046.979215
246346.519525	3381902.305115
246347.693060	3381919.166798
246346.373282	3381898.526286
246346.389542	3381898.810018
246346.825822	3381908.403037
246359.073385	3382018.145381
246360.498029	3382062.927512
246346.007956	3381889.500940
246341.006530	3382114.617037
246361.949024	3382093.262533
246340.930409	3382124.891294
246346.473014	3381901.140897
246361.914115	3382086.446854
246361.886268	3382094.683461
246346.794499	3381907.886597
246356.275951	3381963.983080
246355.603035	3382105.330764
246343.776689	3382111.889630
246347.135965	3381913.025923
246341.296761	3382129.862455
246351.174995	3382108.235768
246358.138078	3381988.906979
246346.407955	3381899.595337
246358.286438	3381995.644530
246342.610171	3382162.521337
246347.118613	3381912.695604
246346.008450	3381889.522015
246361.957931	3382088.725391
246359.590850	3382035.298793
246361.840370	3382084.530818
246349.919270	3381932.983988
246348.006274	3381921.871847
246360.835597	3382067.490935
246342.321999	3382156.377484
246346.429468	3381900.103129
246361.300353	3382097.966721
246359.101348	3382018.928257
246339.977878	3382119.504378
246341.539610	3382137.760882
246341.972983	3382148.458241
246361.776002	3382095.717067
246358.780653	3382009.757587
246361.589996	3382078.359445
246359.592488	3382035.368673
246361.669624	3382080.116639
246346.396252	3381899.096194
246346.251258	3382110.486507
246361.525270	3382077.237828
246359.684278	3382042.151944
246347.912865	3381921.165974
246359.160705	3382020.640423
246361.389792	3382097.683840
246361.246851	3382098.143326
246348.018242	3381921.972560
246359.240972	3382023.244392
246358.720559	3382102.667354
246357.904034	3381978.105066
246352.190269	3381944.204265
246341.897048	3382146.449032
246340.933946	3382125.042146
246359.745992	3382044.784093
246358.088022	3381986.362231
246341.240549	3382130.333226
246359.678276	3382041.486194
246346.479229	3381901.405998
246346.790884	3381907.732417
246345.715252	3381886.441378
246339.881821	3382118.275843
246346.493019	3381901.584355
246355.972437	3382105.105688
246359.574466	3382034.599992
246358.906630	3382013.081865
246358.319856	3381997.069862
246341.433703	3382113.987743
246349.908367	3381932.928752
246346.093229	3381895.186754
246361.183695	3382098.317939
246345.715252	3381886.441378
246359.419150	3382028.385327
246341.924961	3382147.229689
246357.313084	3381970.520003
246354.923381	3381957.514592
246361.895775	3382086.074385
246358.252344	3381994.190359
246360.014298	3382054.588588
246345.715330	3381886.444706
246354.045805	3381953.275689
246361.983417	3382091.861137
246346.000772	3381889.604322
246358.228199	3381993.980060
246346.557064	3381903.086656
246361.261724	3382073.372964
246346.634404	3381904.746239
246358.227028	3381993.930145
246346.008829	3381890.357699
246361.912269	3382086.368100
246339.969841	3382119.161633
246340.738060	3382122.424240
246359.489055	3382031.366877
246346.545303	3381902.994816
246359.624996	3382036.755182
246360.423571	3382061.800573
246346.658778	3381905.376043
246358.085936	3381986.683018
246351.693780	3381941.877521
246360.026708	3382054.708157
246343.833364	3382111.848347
246359.398085	3382027.486869
246346.006994	3381889.459899
246350.899806	3381937.926320
246347.560027	3381918.000170
246341.163936	3382114.364747
246361.734754	3382096.006587
246356.952929	3381967.861556
246360.676547	3382099.633865
246342.469637	3382159.396056
246361.848406	3382084.873563
246351.859595	3382107.932274
246359.295550	3382024.342941
246353.405142	3381950.126621
246341.708190	3382141.262843
246345.717203	3381886.524569
246341.110034	3382127.225468
246358.894116	3382012.957859
246341.424267	3382134.480746
246341.084614	3382126.960817
246346.613515	3381904.265068
246362.008697	3382090.890564
246341.828683	3382144.762602
246345.320989	3382110.965565
246357.366030	3381971.139149
246361.100813	3382071.017265
246358.570595	3382102.827355
246345.715304	3381886.443596
246356.318832	3381964.172963
246341.988437	3382148.707587
246359.482475	3382031.086248
246347.522820	3381917.642571
246348.429193	3381924.748566
246347.989911	3382109.656659
246340.056073	3382117.103119
246341.669380	3382140.017428
246346.641218	3381905.036851
246347.036502	3381911.652082
246356.863734	3381967.335374
246359.330639	3382025.429739
246358.168552	3381990.616492
246360.694944	3382099.599029
246349.089473	3381928.324454
246354.122096	3381953.661227
246358.964064	3382014.711950
246356.362832	3381964.410542
246359.696735	3382042.683254
246340.046535	3382120.793486
246346.916108	3382110.160169
246341.620993	3382138.773347
246358.196295	3381992.209540
246345.715252	3381886.441378
246357.562468	3381972.961303
246358.430307	3381999.731943
246361.988587	3382092.491393
246350.060766	3381933.692063
246361.915660	3382087.741974
246358.351324	3381998.412003
246346.559248	3381903.179829
246359.177844	3382021.371391
246361.015114	3382069.820671
246348.360562	3382109.484825
246347.215423	3381913.956307
246345.980519	3381888.330726
246361.929744	3382089.162210
246347.177645	3381913.574305
246358.971475	3382015.028074
246355.034021	3382105.647086
246361.667223	3382096.404375
246356.908904	3381967.622868
246359.595739	3382035.507324
246346.883865	3381909.239589
246352.660129	3382106.836980
246354.100629	3381953.565176
246345.842981	3382110.692518
246359.140259	3382020.178108
246359.341847	3382025.907808
246359.616882	3382036.409110
246344.041563	3382111.713617
246345.715252	3381886.441378
246341.531261	3382137.404826
246358.076293	3381985.861979
246357.949244	3381979.213823
246354.360116	3382105.996942
246346.774078	3381907.425392
246360.538916	3382099.910107
246346.935052	3382110.148627
246342.391514	3382157.703196
246347.001537	3382110.115993
246358.182641	3381991.627206
246355.885678	3381962.088893
246361.978112	3382091.634859
246340.806669	3382123.301607
246352.526135	3381945.826712
246340.917998	3382124.771725
246360.239742	3382058.877185
246346.807716	3381908.040552
246346.002255	3381889.667546
246346.728628	3381906.716175
246346.596111	3381903.932531
246359.744457	3382044.718650
246346.823378	3381908.298772
246361.638743	3382079.619055
246352.006775	3381943.344020
246361.915962	3382086.525607
246357.787019	3381975.982509
246360.153295	3382057.238902
246355.644267	3381960.807165
246358.825890	3382010.867453
246358.429818	3382102.969383
246361.341987	3382074.337733
246359.773351	3382045.950980
246357.588642	3381973.258120
246357.566730	3382103.855277
246346.858498	3381908.977157
246360.183526	3382057.708756
246347.837854	3381920.425265
246358.645590	3382102.747909
246352.679099	3382106.826547
246340.850091	3382123.924307
246358.147331	3381989.711379
246359.415899	3382028.246676
246353.523767	3381950.678749
246357.963158	3381979.807249
246348.217964	3382109.549209
246358.945126	3382102.411270
246358.120134	3382103.282953
246357.955694	3381979.488906
246341.155486	3382127.934685
246361.542049	3382077.543744
246345.216721	3382111.025720
246345.715252	3381886.441378
246342.080944	3382151.013839
246347.419572	3382109.916412
246340.975652	3382125.591638
246361.888701	3382085.772680
246358.064643	3381985.365054
246346.137284	3382110.542451
246346.426451	3381899.974461
246346.840021	3382110.193028
246361.990855	3382092.178371
246350.603206	3381936.339577
246356.773421	3381966.761496
246339.980037	3382119.596443
246354.869858	3381957.280566
246340.858830	3382114.873539
246341.124344	3382127.426009
246353.318833	3381949.723561
246355.820913	3382105.199136
246349.815267	3382108.836987
246359.242559	3382023.312054
246346.711952	3381906.414695
246353.296850	3382106.540157
246349.636412	3381931.163860
246346.009355	3381889.970360
246358.858429	3382011.845549
246361.953094	3382088.519079
246341.276763	3382131.058198
246345.994256	3381888.506865
246355.470351	3382105.408233
246345.718685	3381886.587793
246347.023051	3381911.488144
246356.352111	3381964.363071
246360.205507	3382058.236513
246361.435098	3382075.850450
246351.564823	3382108.062375
246349.701326	3381931.883720
246348.562934	3381925.535620
246361.237639	3382098.160190
246345.715252	3381886.441378
246361.041377	3382098.804046
246340.647324	3382115.276923
246347.297169	3381914.984300
246361.951674	3382089.687750
246355.407484	3381959.722876
246357.754317	3381975.407281
246361.987983	3382092.875404
246360.384240	3382100.278863
246358.553412	3382003.753254
246340.691178	3382121.654017
246347.723685	3382109.774993
246346.659922	3381905.424848
246358.066194	3381984.201929
246353.458417	3382106.465341
246359.289205	3382024.072295
246343.691521	3382111.944898
246359.476083	3382030.403860
246349.429371	3381930.118828
246347.350610	3381915.624522
246359.492358	3382031.507746
246358.155133	3381990.044141
246345.715252	3381886.441378
246348.579272	3382109.388692
246347.160345	3381913.246205
246345.715252	3381886.441378
246358.091293	3381986.911514
246361.701834	3382096.241530
246357.639741	3381973.798513
246358.345238	3381998.152448
246341.476216	3382135.876788
246347.543174	3382109.861352
246359.908044	3382051.286043
246361.701002	3382096.206035
246342.124934	3382152.070464
246350.180380	3381934.286340
246359.109045	3382019.256582
246356.443324	3382104.701772
246359.643636	3382040.008730
246347.217998	3381914.066118
246345.715252	3381886.441378
246357.290448	3381970.374037
246357.815169	3381976.363626
246345.715772	3381886.463562
246357.935325	3381979.029920
246359.619819	3382038.583173
246357.412500	3381971.482103
246358.025890	3381982.073135
246361.994594	3382092.747620
246348.408103	3382109.463734
246351.469767	3382108.105667
246355.095790	3381958.311838
246349.843839	3382108.826329
246360.621328	3382099.737263
246359.523389	3382032.421508
246339.882913	3382118.322430
246358.063576	3381985.319576
246359.602267	3382035.785735
246346.360175	3381897.967246
